# If units not specified use current design units
Units mils

# Format for pin definition file (comma delineated)
PinNumber,Padstack,x,y,rotation
CY23,C450SM550PM450,4667.6,1488.5,0.0
CY25,C450SM550PM450,4730.3,1488.5,0.0
CY27,C450SM550PM450,4793.1,1488.5,0.0
CY29,C450SM550PM450,4855.8,1488.5,0.0
CY31,C450SM550PM450,4918.5,1488.5,0.0
CY33,C450SM550PM450,4981.3,1488.5,0.0
CY35,C450SM550PM450,5044.0,1488.5,0.0
CY37,C450SM550PM450,5106.7,1488.5,0.0
CY39,C450SM550PM450,5169.5,1488.5,0.0
CY41,C450SM550PM450,5232.2,1488.5,0.0
CY43,C450SM550PM450,5295.0,1488.5,0.0
CY45,C450SM550PM450,5357.7,1488.5,0.0
CY47,C450SM550PM450,5420.4,1488.5,0.0
CY49,C450SM550PM450,5483.2,1488.5,0.0
CY51,C450SM550PM450,5545.9,1488.5,0.0
CY53,C450SM550PM450,5608.6,1488.5,0.0
CY55,C450SM550PM450,5671.4,1488.5,0.0
CY57,C450SM550PM450,5734.1,1488.5,0.0
CY59,C450SM550PM450,5796.8,1488.5,0.0
CY61,C450SM550PM450,5859.6,1488.5,0.0
CY63,C450SM550PM450,5922.3,1488.5,0.0
CY65,C450SM550PM450,5985.1,1488.5,0.0
CY67,C450SM550PM450,6047.8,1488.5,0.0
CY69,C450SM550PM450,6110.5,1488.5,0.0
D1,C475SM575PM475,3977.5,2864.9,0.0
D3,C450SM550PM450,4040.2,2864.9,0.0
D5,C450SM550PM450,4103.0,2864.9,0.0
D7,C450SM550PM450,4165.7,2864.9,0.0
D9,C450SM550PM450,4228.4,2864.9,0.0
D11,C450SM550PM450,4291.2,2864.9,0.0
D13,C450SM550PM450,4353.9,2864.9,0.0
D15,C450SM550PM450,4416.6,2864.9,0.0
D17,C450SM550PM450,4479.4,2864.9,0.0
D19,C450SM550PM450,4542.1,2864.9,0.0
D21,C450SM550PM450,4604.9,2864.9,0.0
D23,C450SM550PM450,4667.6,2864.9,0.0
D25,C450SM550PM450,4730.3,2864.9,0.0
D27,C450SM550PM450,4793.1,2864.9,0.0
D29,C450SM550PM450,4855.8,2864.9,0.0
D31,C450SM550PM450,4918.5,2864.9,0.0
D33,C450SM550PM450,4981.3,2864.9,0.0
D35,C450SM550PM450,5044.0,2864.9,0.0
D37,C450SM550PM450,5106.7,2864.9,0.0
D39,C450SM550PM450,5169.5,2864.9,0.0
D41,C450SM550PM450,5232.2,2864.9,0.0
D43,C450SM550PM450,5295.0,2864.9,0.0
D45,C450SM550PM450,5357.7,2864.9,0.0
D47,C450SM550PM450,5420.4,2864.9,0.0
D49,C450SM550PM450,5483.2,2864.9,0.0
D51,C450SM550PM450,5545.9,2864.9,0.0
D53,C450SM550PM450,5608.6,2864.9,0.0
D55,C450SM550PM450,5671.4,2864.9,0.0
D57,C450SM550PM450,5734.1,2864.9,0.0
D59,C450SM550PM450,5796.8,2864.9,0.0
D61,C450SM550PM450,5859.6,2864.9,0.0
D63,C450SM550PM450,5922.3,2864.9,0.0
D65,C450SM550PM450,5985.1,2864.9,0.0
D67,C450SM550PM450,6047.8,2864.9,0.0
D69,C475SM575PM475,6110.5,2864.9,0.0
DA2,C450SM550PM450,4008.9,1470.4,0.0
DA4,C450SM550PM450,4071.6,1470.4,0.0
DA6,C450SM550PM450,4134.3,1470.4,0.0
DA8,C450SM550PM450,4197.1,1470.4,0.0
DA10,C450SM550PM450,4259.8,1470.4,0.0
DA12,C450SM550PM450,4322.5,1470.4,0.0
DA14,C450SM550PM450,4385.3,1470.4,0.0
DA16,C450SM550PM450,4448.0,1470.4,0.0
DA18,C450SM550PM450,4510.8,1470.4,0.0
DA20,C450SM550PM450,4573.5,1470.4,0.0
DA22,C450SM550PM450,4636.2,1470.4,0.0
DA24,C450SM550PM450,4699.0,1470.4,0.0
DA26,C450SM550PM450,4761.7,1470.4,0.0
DA28,C450SM550PM450,4824.4,1470.4,0.0
DA30,C450SM550PM450,4887.2,1470.4,0.0
DA32,C450SM550PM450,4949.9,1470.4,0.0
DA34,C450SM550PM450,5012.6,1470.4,0.0
DA36,C450SM550PM450,5075.4,1470.4,0.0
DA38,C450SM550PM450,5138.1,1470.4,0.0
DA40,C450SM550PM450,5200.9,1470.4,0.0
DA42,C450SM550PM450,5263.6,1470.4,0.0
DA44,C450SM550PM450,5326.3,1470.4,0.0
DA46,C450SM550PM450,5389.1,1470.4,0.0
DA48,C450SM550PM450,5451.8,1470.4,0.0
DA50,C450SM550PM450,5514.5,1470.4,0.0
DA52,C450SM550PM450,5577.3,1470.4,0.0
DA54,C450SM550PM450,5640.0,1470.4,0.0
DA56,C450SM550PM450,5702.7,1470.4,0.0
DA58,C450SM550PM450,5765.5,1470.4,0.0
DA60,C450SM550PM450,5828.2,1470.4,0.0
DA62,C450SM550PM450,5890.9,1470.4,0.0
DA64,C450SM550PM450,5953.7,1470.4,0.0
DA66,C450SM550PM450,6016.4,1470.4,0.0
DA68,C450SM550PM450,6079.2,1470.4,0.0
DB1,C450SM550PM450,3977.5,1452.3,0.0
DB3,C450SM550PM450,4040.2,1452.3,0.0
DB5,C450SM550PM450,4103.0,1452.3,0.0
DB7,C450SM550PM450,4165.7,1452.3,0.0
DB9,C450SM550PM450,4228.4,1452.3,0.0
DB11,C450SM550PM450,4291.2,1452.3,0.0
DB13,C450SM550PM450,4353.9,1452.3,0.0
DB15,C450SM550PM450,4416.6,1452.3,0.0
DB17,C450SM550PM450,4479.4,1452.3,0.0
DB19,C450SM550PM450,4542.1,1452.3,0.0
DB21,C450SM550PM450,4604.9,1452.3,0.0
DB23,C450SM550PM450,4667.6,1452.3,0.0
DB25,C450SM550PM450,4730.3,1452.3,0.0
DB27,C450SM550PM450,4793.1,1452.3,0.0
DB29,C450SM550PM450,4855.8,1452.3,0.0
DB31,C450SM550PM450,4918.5,1452.3,0.0
DB33,C450SM550PM450,4981.3,1452.3,0.0
DB35,C450SM550PM450,5044.0,1452.3,0.0
DB37,C450SM550PM450,5106.7,1452.3,0.0
DB39,C450SM550PM450,5169.5,1452.3,0.0
DB41,C450SM550PM450,5232.2,1452.3,0.0
DB43,C450SM550PM450,5295.0,1452.3,0.0
DB45,C450SM550PM450,5357.7,1452.3,0.0
DB47,C450SM550PM450,5420.4,1452.3,0.0
DB49,C450SM550PM450,5483.2,1452.3,0.0
DB51,C450SM550PM450,5545.9,1452.3,0.0
DB53,C450SM550PM450,5608.6,1452.3,0.0
DB55,C450SM550PM450,5671.4,1452.3,0.0
DB57,C450SM550PM450,5734.1,1452.3,0.0
DB59,C450SM550PM450,5796.8,1452.3,0.0
DB61,C450SM550PM450,5859.6,1452.3,0.0
DB63,C450SM550PM450,5922.3,1452.3,0.0
DB65,C450SM550PM450,5985.1,1452.3,0.0
DB67,C450SM550PM450,6047.8,1452.3,0.0
DB69,C450SM550PM450,6110.5,1452.3,0.0
DC2,C450SM550PM450,4008.9,1434.1,0.0
DC4,C450SM550PM450,4071.6,1434.1,0.0
DC6,C450SM550PM450,4134.3,1434.1,0.0
DC8,C450SM550PM450,4197.1,1434.1,0.0
DC10,C450SM550PM450,4259.8,1434.1,0.0
DC12,C450SM550PM450,4322.5,1434.1,0.0
DC14,C450SM550PM450,4385.3,1434.1,0.0
DC16,C450SM550PM450,4448.0,1434.1,0.0
DC18,C450SM550PM450,4510.8,1434.1,0.0
DC20,C450SM550PM450,4573.5,1434.1,0.0
DC22,C450SM550PM450,4636.2,1434.1,0.0
DC24,C450SM550PM450,4699.0,1434.1,0.0
DC26,C450SM550PM450,4761.7,1434.1,0.0
DC28,C450SM550PM450,4824.4,1434.1,0.0
DC30,C450SM550PM450,4887.2,1434.1,0.0
DC32,C450SM550PM450,4949.9,1434.1,0.0
DC34,C450SM550PM450,5012.6,1434.1,0.0
DC36,C450SM550PM450,5075.4,1434.1,0.0
DC38,C450SM550PM450,5138.1,1434.1,0.0
DC40,C450SM550PM450,5200.9,1434.1,0.0
DC42,C450SM550PM450,5263.6,1434.1,0.0
DC44,C450SM550PM450,5326.3,1434.1,0.0
DC46,C450SM550PM450,5389.1,1434.1,0.0
DC48,C450SM550PM450,5451.8,1434.1,0.0
DC50,C450SM550PM450,5514.5,1434.1,0.0
DC52,C450SM550PM450,5577.3,1434.1,0.0
DC54,C450SM550PM450,5640.0,1434.1,0.0
DC56,C450SM550PM450,5702.7,1434.1,0.0
DC58,C450SM550PM450,5765.5,1434.1,0.0
DC60,C450SM550PM450,5828.2,1434.1,0.0
DC62,C450SM550PM450,5890.9,1434.1,0.0
DC64,C450SM550PM450,5953.7,1434.1,0.0
DC66,C450SM550PM450,6016.4,1434.1,0.0
DC68,C450SM550PM450,6079.2,1434.1,0.0
DD1,C450SM550PM450,3977.5,1416.0,0.0
DD3,C450SM550PM450,4040.2,1416.0,0.0
DD5,C450SM550PM450,4103.0,1416.0,0.0
DD7,C450SM550PM450,4165.7,1416.0,0.0
DD9,C450SM550PM450,4228.4,1416.0,0.0
DD11,C450SM550PM450,4291.2,1416.0,0.0
DD13,C450SM550PM450,4353.9,1416.0,0.0
DD15,C450SM550PM450,4416.6,1416.0,0.0
DD17,C450SM550PM450,4479.4,1416.0,0.0
DD19,C450SM550PM450,4542.1,1416.0,0.0
DD21,C450SM550PM450,4604.9,1416.0,0.0
DD23,C450SM550PM450,4667.6,1416.0,0.0
DD25,C450SM550PM450,4730.3,1416.0,0.0
DD27,C450SM550PM450,4793.1,1416.0,0.0
DD29,C450SM550PM450,4855.8,1416.0,0.0
DD31,C450SM550PM450,4918.5,1416.0,0.0
DD33,C450SM550PM450,4981.3,1416.0,0.0
DD35,C450SM550PM450,5044.0,1416.0,0.0
DD37,C450SM550PM450,5106.7,1416.0,0.0
DD39,C450SM550PM450,5169.5,1416.0,0.0
DD41,C450SM550PM450,5232.2,1416.0,0.0
DD43,C450SM550PM450,5295.0,1416.0,0.0
DD45,C450SM550PM450,5357.7,1416.0,0.0
DD47,C450SM550PM450,5420.4,1416.0,0.0
DD49,C450SM550PM450,5483.2,1416.0,0.0
DD51,C450SM550PM450,5545.9,1416.0,0.0
DD53,C450SM550PM450,5608.6,1416.0,0.0
DD55,C450SM550PM450,5671.4,1416.0,0.0
DD57,C450SM550PM450,5734.1,1416.0,0.0
DD59,C450SM550PM450,5796.8,1416.0,0.0
DD61,C450SM550PM450,5859.6,1416.0,0.0
DD63,C450SM550PM450,5922.3,1416.0,0.0
DD65,C450SM550PM450,5985.1,1416.0,0.0
DD67,C450SM550PM450,6047.8,1416.0,0.0
DD69,C450SM550PM450,6110.5,1416.0,0.0
DE2,C450SM550PM450,4008.9,1397.9,0.0
DE4,C450SM550PM450,4071.6,1397.9,0.0
DE6,C450SM550PM450,4134.3,1397.9,0.0
DE8,C450SM550PM450,4197.1,1397.9,0.0
DE10,C450SM550PM450,4259.8,1397.9,0.0
DE12,C450SM550PM450,4322.5,1397.9,0.0
DE14,C450SM550PM450,4385.3,1397.9,0.0
DE16,C450SM550PM450,4448.0,1397.9,0.0
DE18,C450SM550PM450,4510.8,1397.9,0.0
DE20,C450SM550PM450,4573.5,1397.9,0.0
DE22,C450SM550PM450,4636.2,1397.9,0.0
DE24,C450SM550PM450,4699.0,1397.9,0.0
DE26,C450SM550PM450,4761.7,1397.9,0.0
DE28,C450SM550PM450,4824.4,1397.9,0.0
DE30,C450SM550PM450,4887.2,1397.9,0.0
DE32,C450SM550PM450,4949.9,1397.9,0.0
DE34,C450SM550PM450,5012.6,1397.9,0.0
DE36,C450SM550PM450,5075.4,1397.9,0.0
DE38,C450SM550PM450,5138.1,1397.9,0.0
DE40,C450SM550PM450,5200.9,1397.9,0.0
DE42,C450SM550PM450,5263.6,1397.9,0.0
DE44,C450SM550PM450,5326.3,1397.9,0.0
DE46,C450SM550PM450,5389.1,1397.9,0.0
DE48,C450SM550PM450,5451.8,1397.9,0.0
DE50,C450SM550PM450,5514.5,1397.9,0.0
DE52,C450SM550PM450,5577.3,1397.9,0.0
DE54,C450SM550PM450,5640.0,1397.9,0.0
DE56,C450SM550PM450,5702.7,1397.9,0.0
DE58,C450SM550PM450,5765.5,1397.9,0.0
DE60,C450SM550PM450,5828.2,1397.9,0.0
DE62,C450SM550PM450,5890.9,1397.9,0.0
DE64,C450SM550PM450,5953.7,1397.9,0.0
DE66,C450SM550PM450,6016.4,1397.9,0.0
DE68,C450SM550PM450,6079.2,1397.9,0.0
DF1,C450SM550PM450,3977.5,1379.8,0.0
DF3,C450SM550PM450,4040.2,1379.8,0.0
DF5,C450SM550PM450,4103.0,1379.8,0.0
DF7,C450SM550PM450,4165.7,1379.8,0.0
DF9,C450SM550PM450,4228.4,1379.8,0.0
DF11,C450SM550PM450,4291.2,1379.8,0.0
DF13,C450SM550PM450,4353.9,1379.8,0.0
DF15,C450SM550PM450,4416.6,1379.8,0.0
DF17,C450SM550PM450,4479.4,1379.8,0.0
DF19,C450SM550PM450,4542.1,1379.8,0.0
DF21,C450SM550PM450,4604.9,1379.8,0.0
DF23,C450SM550PM450,4667.6,1379.8,0.0
DF25,C450SM550PM450,4730.3,1379.8,0.0
DF27,C450SM550PM450,4793.1,1379.8,0.0
DF29,C450SM550PM450,4855.8,1379.8,0.0
DF31,C450SM550PM450,4918.5,1379.8,0.0
DF33,C450SM550PM450,4981.3,1379.8,0.0
DF35,C450SM550PM450,5044.0,1379.8,0.0
DF37,C450SM550PM450,5106.7,1379.8,0.0
DF39,C450SM550PM450,5169.5,1379.8,0.0
DF41,C450SM550PM450,5232.2,1379.8,0.0
DF43,C450SM550PM450,5295.0,1379.8,0.0
DF45,C450SM550PM450,5357.7,1379.8,0.0
DF47,C450SM550PM450,5420.4,1379.8,0.0
DF49,C450SM550PM450,5483.2,1379.8,0.0
DF51,C450SM550PM450,5545.9,1379.8,0.0
DF53,C450SM550PM450,5608.6,1379.8,0.0
DF55,C450SM550PM450,5671.4,1379.8,0.0
DF57,C450SM550PM450,5734.1,1379.8,0.0
DF59,C450SM550PM450,5796.8,1379.8,0.0
DF61,C450SM550PM450,5859.6,1379.8,0.0
DF63,C450SM550PM450,5922.3,1379.8,0.0
DF65,C450SM550PM450,5985.1,1379.8,0.0
DF67,C450SM550PM450,6047.8,1379.8,0.0
DF69,C450SM550PM450,6110.5,1379.8,0.0
DG2,C450SM550PM450,4008.9,1361.7,0.0
DG4,C450SM550PM450,4071.6,1361.7,0.0
DG6,C450SM550PM450,4134.3,1361.7,0.0
DG8,C450SM550PM450,4197.1,1361.7,0.0
DG10,C450SM550PM450,4259.8,1361.7,0.0
DG12,C450SM550PM450,4322.5,1361.7,0.0
DG14,C450SM550PM450,4385.3,1361.7,0.0
DG16,C450SM550PM450,4448.0,1361.7,0.0
DG18,C450SM550PM450,4510.8,1361.7,0.0
DG20,C450SM550PM450,4573.5,1361.7,0.0
DG22,C450SM550PM450,4636.2,1361.7,0.0
DG24,C450SM550PM450,4699.0,1361.7,0.0
DG26,C450SM550PM450,4761.7,1361.7,0.0
DG28,C450SM550PM450,4824.4,1361.7,0.0
DG30,C450SM550PM450,4887.2,1361.7,0.0
DG32,C450SM550PM450,4949.9,1361.7,0.0
DG34,C450SM550PM450,5012.6,1361.7,0.0
DG36,C450SM550PM450,5075.4,1361.7,0.0
DG38,C450SM550PM450,5138.1,1361.7,0.0
DG40,C450SM550PM450,5200.9,1361.7,0.0
DG42,C450SM550PM450,5263.6,1361.7,0.0
DG44,C450SM550PM450,5326.3,1361.7,0.0
DG46,C450SM550PM450,5389.1,1361.7,0.0
DG48,C450SM550PM450,5451.8,1361.7,0.0
DG50,C450SM550PM450,5514.5,1361.7,0.0
DG52,C450SM550PM450,5577.3,1361.7,0.0
DG54,C450SM550PM450,5640.0,1361.7,0.0
DG56,C450SM550PM450,5702.7,1361.7,0.0
DG58,C450SM550PM450,5765.5,1361.7,0.0
DG60,C450SM550PM450,5828.2,1361.7,0.0
DG62,C450SM550PM450,5890.9,1361.7,0.0
DG64,C450SM550PM450,5953.7,1361.7,0.0
DG66,C450SM550PM450,6016.4,1361.7,0.0
DG68,C450SM550PM450,6079.2,1361.7,0.0
DH1,C450SM550PM450,3977.5,1343.6,0.0
DH3,C450SM550PM450,4040.2,1343.6,0.0
DH5,C450SM550PM450,4103.0,1343.6,0.0
DH7,C450SM550PM450,4165.7,1343.6,0.0
DH9,C450SM550PM450,4228.4,1343.6,0.0
DH11,C450SM550PM450,4291.2,1343.6,0.0
DH13,C450SM550PM450,4353.9,1343.6,0.0
DH15,C450SM550PM450,4416.6,1343.6,0.0
DH17,C450SM550PM450,4479.4,1343.6,0.0
DH19,C450SM550PM450,4542.1,1343.6,0.0
DH21,C450SM550PM450,4604.9,1343.6,0.0
DH23,C450SM550PM450,4667.6,1343.6,0.0
DH25,C450SM550PM450,4730.3,1343.6,0.0
DH27,C450SM550PM450,4793.1,1343.6,0.0
DH29,C450SM550PM450,4855.8,1343.6,0.0
DH31,C450SM550PM450,4918.5,1343.6,0.0
DH33,C450SM550PM450,4981.3,1343.6,0.0
DH35,C450SM550PM450,5044.0,1343.6,0.0
DH37,C450SM550PM450,5106.7,1343.6,0.0
DH39,C450SM550PM450,5169.5,1343.6,0.0
DH41,C450SM550PM450,5232.2,1343.6,0.0
DH43,C450SM550PM450,5295.0,1343.6,0.0
DH45,C450SM550PM450,5357.7,1343.6,0.0
DH47,C450SM550PM450,5420.4,1343.6,0.0
DH49,C450SM550PM450,5483.2,1343.6,0.0
DH51,C450SM550PM450,5545.9,1343.6,0.0
DH53,C450SM550PM450,5608.6,1343.6,0.0
DH55,C450SM550PM450,5671.4,1343.6,0.0
DH57,C450SM550PM450,5734.1,1343.6,0.0
DH59,C450SM550PM450,5796.8,1343.6,0.0
DH61,C450SM550PM450,5859.6,1343.6,0.0
DH63,C450SM550PM450,5922.3,1343.6,0.0
DH65,C450SM550PM450,5985.1,1343.6,0.0
DH67,C450SM550PM450,6047.8,1343.6,0.0
DH69,C450SM550PM450,6110.5,1343.6,0.0
DJ2,C450SM550PM450,4008.9,1325.5,0.0
DJ4,C450SM550PM450,4071.6,1325.5,0.0
DJ6,C450SM550PM450,4134.3,1325.5,0.0
DJ8,C450SM550PM450,4197.1,1325.5,0.0
DJ10,C450SM550PM450,4259.8,1325.5,0.0
DJ12,C450SM550PM450,4322.5,1325.5,0.0
DJ14,C450SM550PM450,4385.3,1325.5,0.0
DJ16,C450SM550PM450,4448.0,1325.5,0.0
DJ18,C450SM550PM450,4510.8,1325.5,0.0
DJ20,C450SM550PM450,4573.5,1325.5,0.0
DJ22,C450SM550PM450,4636.2,1325.5,0.0
DJ24,C450SM550PM450,4699.0,1325.5,0.0
DJ26,C450SM550PM450,4761.7,1325.5,0.0
DJ28,C450SM550PM450,4824.4,1325.5,0.0
DJ30,C450SM550PM450,4887.2,1325.5,0.0
DJ32,C450SM550PM450,4949.9,1325.5,0.0
DJ34,C450SM550PM450,5012.6,1325.5,0.0
DJ36,C450SM550PM450,5075.4,1325.5,0.0
DJ38,C450SM550PM450,5138.1,1325.5,0.0
DJ40,C450SM550PM450,5200.9,1325.5,0.0
DJ42,C450SM550PM450,5263.6,1325.5,0.0
DJ44,C450SM550PM450,5326.3,1325.5,0.0
DJ46,C450SM550PM450,5389.1,1325.5,0.0
DJ48,C450SM550PM450,5451.8,1325.5,0.0
DJ50,C450SM550PM450,5514.5,1325.5,0.0
DJ52,C450SM550PM450,5577.3,1325.5,0.0
DJ54,C450SM550PM450,5640.0,1325.5,0.0
DJ56,C450SM550PM450,5702.7,1325.5,0.0
DJ58,C450SM550PM450,5765.5,1325.5,0.0
DJ60,C450SM550PM450,5828.2,1325.5,0.0
DJ62,C450SM550PM450,5890.9,1325.5,0.0
DJ64,C450SM550PM450,5953.7,1325.5,0.0
DJ66,C450SM550PM450,6016.4,1325.5,0.0
DJ68,C450SM550PM450,6079.2,1325.5,0.0
DK1,C450SM550PM450,3977.5,1307.4,0.0
DK3,C450SM550PM450,4040.2,1307.4,0.0
DK5,C450SM550PM450,4103.0,1307.4,0.0
DK7,C450SM550PM450,4165.7,1307.4,0.0
DK9,C450SM550PM450,4228.4,1307.4,0.0
DK11,C450SM550PM450,4291.2,1307.4,0.0
DK13,C450SM550PM450,4353.9,1307.4,0.0
DK15,C450SM550PM450,4416.6,1307.4,0.0
DK17,C450SM550PM450,4479.4,1307.4,0.0
DK19,C450SM550PM450,4542.1,1307.4,0.0
DK21,C450SM550PM450,4604.9,1307.4,0.0
DK23,C450SM550PM450,4667.6,1307.4,0.0
DK25,C450SM550PM450,4730.3,1307.4,0.0
DK27,C450SM550PM450,4793.1,1307.4,0.0
DK29,C450SM550PM450,4855.8,1307.4,0.0
DK31,C450SM550PM450,4918.5,1307.4,0.0
DK33,C450SM550PM450,4981.3,1307.4,0.0
DK35,C450SM550PM450,5044.0,1307.4,0.0
DK37,C450SM550PM450,5106.7,1307.4,0.0
DK39,C450SM550PM450,5169.5,1307.4,0.0
DK41,C450SM550PM450,5232.2,1307.4,0.0
DK43,C450SM550PM450,5295.0,1307.4,0.0
DK45,C450SM550PM450,5357.7,1307.4,0.0
DK47,C450SM550PM450,5420.4,1307.4,0.0
DK49,C450SM550PM450,5483.2,1307.4,0.0
DK51,C450SM550PM450,5545.9,1307.4,0.0
DK53,C450SM550PM450,5608.6,1307.4,0.0
DK55,C450SM550PM450,5671.4,1307.4,0.0
DK57,C450SM550PM450,5734.1,1307.4,0.0
DK59,C450SM550PM450,5796.8,1307.4,0.0
DK61,C450SM550PM450,5859.6,1307.4,0.0
DK63,C450SM550PM450,5922.3,1307.4,0.0
DK65,C450SM550PM450,5985.1,1307.4,0.0
DK67,C450SM550PM450,6047.8,1307.4,0.0
DK69,C450SM550PM450,6110.5,1307.4,0.0
DL2,C450SM550PM450,4008.9,1289.3,0.0
DL4,C450SM550PM450,4071.6,1289.3,0.0
DL6,C450SM550PM450,4134.3,1289.3,0.0
DL8,C450SM550PM450,4197.1,1289.3,0.0
DL10,C450SM550PM450,4259.8,1289.3,0.0
DL12,C450SM550PM450,4322.5,1289.3,0.0
DL14,C450SM550PM450,4385.3,1289.3,0.0
DL16,C450SM550PM450,4448.0,1289.3,0.0
DL18,C450SM550PM450,4510.8,1289.3,0.0
DL20,C450SM550PM450,4573.5,1289.3,0.0
DL22,C450SM550PM450,4636.2,1289.3,0.0
DL24,C450SM550PM450,4699.0,1289.3,0.0
DL26,C450SM550PM450,4761.7,1289.3,0.0
DL28,C450SM550PM450,4824.4,1289.3,0.0
DL30,C450SM550PM450,4887.2,1289.3,0.0
DL32,C450SM550PM450,4949.9,1289.3,0.0
DL34,C450SM550PM450,5012.6,1289.3,0.0
DL36,C450SM550PM450,5075.4,1289.3,0.0
DL38,C450SM550PM450,5138.1,1289.3,0.0
DL40,C450SM550PM450,5200.9,1289.3,0.0
DL42,C450SM550PM450,5263.6,1289.3,0.0
DL44,C450SM550PM450,5326.3,1289.3,0.0
DL46,C450SM550PM450,5389.1,1289.3,0.0
DL48,C450SM550PM450,5451.8,1289.3,0.0
DL50,C450SM550PM450,5514.5,1289.3,0.0
DL52,C450SM550PM450,5577.3,1289.3,0.0
DL54,C450SM550PM450,5640.0,1289.3,0.0
DL56,C450SM550PM450,5702.7,1289.3,0.0
DL58,C450SM550PM450,5765.5,1289.3,0.0
DL60,C450SM550PM450,5828.2,1289.3,0.0
DL62,C450SM550PM450,5890.9,1289.3,0.0
DL64,C450SM550PM450,5953.7,1289.3,0.0
DL66,C450SM550PM450,6016.4,1289.3,0.0
DL68,C450SM550PM450,6079.2,1289.3,0.0
DM1,C475SM575PM475,3977.5,1271.1,0.0
DM3,C450SM550PM450,4040.2,1271.1,0.0
DM5,C450SM550PM450,4103.0,1271.1,0.0
DM7,C450SM550PM450,4165.7,1271.1,0.0
DM9,C450SM550PM450,4228.4,1271.1,0.0
DM11,C450SM550PM450,4291.2,1271.1,0.0
DM13,C450SM550PM450,4353.9,1271.1,0.0
DM15,C450SM550PM450,4416.6,1271.1,0.0
DM17,C450SM550PM450,4479.4,1271.1,0.0
DM19,C450SM550PM450,4542.1,1271.1,0.0
DM21,C450SM550PM450,4604.9,1271.1,0.0
DM23,C450SM550PM450,4667.6,1271.1,0.0
DM25,C450SM550PM450,4730.3,1271.1,0.0
DM27,C450SM550PM450,4793.1,1271.1,0.0
DM29,C450SM550PM450,4855.8,1271.1,0.0
DM31,C450SM550PM450,4918.5,1271.1,0.0
DM33,C450SM550PM450,4981.3,1271.1,0.0
DM35,C450SM550PM450,5044.0,1271.1,0.0
DM37,C450SM550PM450,5106.7,1271.1,0.0
DM39,C450SM550PM450,5169.5,1271.1,0.0
DM41,C450SM550PM450,5232.2,1271.1,0.0
DM43,C450SM550PM450,5295.0,1271.1,0.0
DM45,C450SM550PM450,5357.7,1271.1,0.0
DM47,C450SM550PM450,5420.4,1271.1,0.0
DM49,C450SM550PM450,5483.2,1271.1,0.0
DM51,C450SM550PM450,5545.9,1271.1,0.0
DM53,C450SM550PM450,5608.6,1271.1,0.0
DM55,C450SM550PM450,5671.4,1271.1,0.0
DM57,C450SM550PM450,5734.1,1271.1,0.0
DM59,C450SM550PM450,5796.8,1271.1,0.0
DM61,C450SM550PM450,5859.6,1271.1,0.0
DM63,C450SM550PM450,5922.3,1271.1,0.0
DM65,C450SM550PM450,5985.1,1271.1,0.0
DM67,C450SM550PM450,6047.8,1271.1,0.0
DM69,C475SM575PM475,6110.5,1271.1,0.0
DN2,C475SM575PM475,4008.9,1253.0,0.0
DN4,C450SM550PM450,4071.6,1253.0,0.0
DN6,C450SM550PM450,4134.3,1253.0,0.0
DN8,C450SM550PM450,4197.1,1253.0,0.0
DN10,C450SM550PM450,4259.8,1253.0,0.0
DN12,C450SM550PM450,4322.5,1253.0,0.0
DN14,C450SM550PM450,4385.3,1253.0,0.0
DN16,C450SM550PM450,4448.0,1253.0,0.0
DN18,C450SM550PM450,4510.8,1253.0,0.0
DN20,C450SM550PM450,4573.5,1253.0,0.0
DN22,C450SM550PM450,4636.2,1253.0,0.0
DN24,C450SM550PM450,4699.0,1253.0,0.0
DN26,C450SM550PM450,4761.7,1253.0,0.0
DN28,C450SM550PM450,4824.4,1253.0,0.0
DN30,C450SM550PM450,4887.2,1253.0,0.0
DN32,C450SM550PM450,4949.9,1253.0,0.0
DN34,C450SM550PM450,5012.6,1253.0,0.0
DN36,C450SM550PM450,5075.4,1253.0,0.0
DN38,C450SM550PM450,5138.1,1253.0,0.0
DN40,C450SM550PM450,5200.9,1253.0,0.0
DN42,C450SM550PM450,5263.6,1253.0,0.0
DN44,C450SM550PM450,5326.3,1253.0,0.0
DN46,C450SM550PM450,5389.1,1253.0,0.0
DN48,C450SM550PM450,5451.8,1253.0,0.0
DN50,C450SM550PM450,5514.5,1253.0,0.0
DN52,C450SM550PM450,5577.3,1253.0,0.0
DN54,C450SM550PM450,5640.0,1253.0,0.0
DN56,C450SM550PM450,5702.7,1253.0,0.0
DN58,C450SM550PM450,5765.5,1253.0,0.0
DN60,C450SM550PM450,5828.2,1253.0,0.0
DN62,C450SM550PM450,5890.9,1253.0,0.0
DN64,C450SM550PM450,5953.7,1253.0,0.0
DN66,C450SM550PM450,6016.4,1253.0,0.0
DN68,C475SM575PM475,6079.2,1253.0,0.0
DP1,C500SM600PM500,3977.5,1234.9,0.0
DP3,C475SM575PM475,4040.2,1234.9,0.0
DP5,C450SM550PM450,4103.0,1234.9,0.0
DP7,C450SM550PM450,4165.7,1234.9,0.0
DP9,C450SM550PM450,4228.4,1234.9,0.0
DP11,C450SM550PM450,4291.2,1234.9,0.0
DP13,C450SM550PM450,4353.9,1234.9,0.0
DP15,C450SM550PM450,4416.6,1234.9,0.0
DP17,C450SM550PM450,4479.4,1234.9,0.0
